sample_index,strategy,model,true_defect,defect_score
1500,drop_high_missing,random_forest,0,0.0795441994822168
978,drop_high_missing,random_forest,0,0.07948174000788184
905,drop_high_missing,random_forest,0,0.0793592124894822
786,drop_high_missing,random_forest,0,0.07925710951885771
1106,drop_high_missing,random_forest,0,0.07899385661374603
458,drop_high_missing,random_forest,0,0.07899115084553504
1151,drop_high_missing,random_forest,1,0.07892776264366963
750,drop_high_missing,random_forest,0,0.0785274718954668
1074,drop_high_missing,random_forest,0,0.07847336981394706
264,drop_high_missing,random_forest,0,0.07829492354911692
770,drop_high_missing,random_forest,0,0.07812206482573235
1166,drop_high_missing,random_forest,0,0.07812162658782074
520,drop_high_missing,random_forest,0,0.07780137333204634
1357,drop_high_missing,random_forest,0,0.07774508991791453
627,drop_high_missing,random_forest,0,0.07768341290893259
1274,drop_high_missing,random_forest,0,0.07767222099445506
1209,drop_high_missing,random_forest,0,0.07748280321555392
173,drop_high_missing,random_forest,0,0.07746640675699
1367,drop_high_missing,random_forest,0,0.07729728484870814
1479,drop_high_missing,random_forest,0,0.07706465727485001
1499,drop_high_missing,random_forest,0,0.0767486181610705
834,drop_high_missing,random_forest,0,0.07609568661018376
925,drop_high_missing,random_forest,0,0.07597037374485174
372,drop_high_missing,random_forest,0,0.07585167649488328
459,drop_high_missing,random_forest,0,0.07526343309718468
1353,drop_high_missing,random_forest,0,0.07512376416236279
707,drop_high_missing,random_forest,0,0.07505638653290028
530,drop_high_missing,random_forest,0,0.07493676497910279
489,drop_high_missing,random_forest,0,0.07476804546293211
425,drop_high_missing,random_forest,0,0.07445005152524706
1268,drop_high_missing,random_forest,0,0.0743075807062769
611,drop_high_missing,random_forest,0,0.07427528261915833
307,drop_high_missing,random_forest,0,0.07424324610321982
1509,drop_high_missing,random_forest,0,0.07383013500731589
1356,drop_high_missing,random_forest,0,0.0737418146208468
185,drop_high_missing,random_forest,0,0.07326610605969844
720,drop_high_missing,random_forest,0,0.07324829312458853
765,drop_high_missing,random_forest,0,0.07311507196501431
928,drop_high_missing,random_forest,0,0.07306324967741426
392,drop_high_missing,random_forest,1,0.07292713458092191
116,drop_high_missing,random_forest,0,0.07283790086094527
844,drop_high_missing,random_forest,0,0.07260826533510462
953,drop_high_missing,random_forest,0,0.07255424657017251
1229,drop_high_missing,random_forest,0,0.07238346358039259
1090,drop_high_missing,random_forest,0,0.07227712291476825
273,drop_high_missing,random_forest,1,0.07227204808646367
1175,drop_high_missing,random_forest,0,0.07223056205885009
809,drop_high_missing,random_forest,0,0.0711058373484794
1103,drop_high_missing,random_forest,0,0.0710960966304875
1394,drop_high_missing,random_forest,0,0.0710087678774076
1344,drop_high_missing,random_forest,0,0.07098823975847254
672,drop_high_missing,random_forest,0,0.07076496989483613
705,drop_high_missing,random_forest,0,0.07071840626114502
579,drop_high_missing,random_forest,0,0.0705697184201276
996,drop_high_missing,random_forest,0,0.0705301384652478
1335,drop_high_missing,random_forest,0,0.07041402632905988
868,drop_high_missing,random_forest,0,0.07028345065358435
570,drop_high_missing,random_forest,0,0.06993133185156401
1525,drop_high_missing,random_forest,0,0.06991150124702689
1081,drop_high_missing,random_forest,0,0.06970669811082005
1156,drop_high_missing,random_forest,0,0.06966490407884739
1205,drop_high_missing,random_forest,0,0.06965628343820023
1184,drop_high_missing,random_forest,0,0.06964871507219028
954,drop_high_missing,random_forest,0,0.0696267648550985
1564,drop_high_missing,random_forest,0,0.06936944662561868
440,drop_high_missing,random_forest,0,0.06922586508308229
1259,drop_high_missing,random_forest,0,0.06909563637143891
1162,drop_high_missing,random_forest,0,0.06875697426006365
1382,drop_high_missing,random_forest,0,0.06866003480585911
942,drop_high_missing,random_forest,0,0.06835484372985547
1316,drop_high_missing,random_forest,0,0.0683182706071732
1398,drop_high_missing,random_forest,0,0.0682568843010546
766,drop_high_missing,random_forest,0,0.06799330048457931
903,drop_high_missing,random_forest,0,0.06785521831405927
939,drop_high_missing,random_forest,0,0.06783665395486338
793,drop_high_missing,random_forest,0,0.06770078762330031
753,drop_high_missing,random_forest,0,0.06751803083261987
366,drop_high_missing,random_forest,0,0.06742276004910547
1493,drop_high_missing,random_forest,0,0.06728322737583067
1366,drop_high_missing,random_forest,0,0.06722214032862786
1212,drop_high_missing,random_forest,0,0.06710188721883799
1345,drop_high_missing,random_forest,0,0.06708648097025796
1031,drop_high_missing,random_forest,0,0.06691316577747532
1052,drop_high_missing,random_forest,0,0.06683116796138273
947,drop_high_missing,random_forest,0,0.06665423130840922
1099,drop_high_missing,random_forest,0,0.06657753200744407
1086,drop_high_missing,random_forest,0,0.06649117352885077
972,drop_high_missing,random_forest,0,0.06640207817966078
1058,drop_high_missing,random_forest,0,0.06626257842116283
776,drop_high_missing,random_forest,0,0.06618845315356667
390,drop_high_missing,random_forest,0,0.06609179545425577
545,drop_high_missing,random_forest,0,0.06559203383417418
444,drop_high_missing,random_forest,0,0.06538625223747312
1189,drop_high_missing,random_forest,1,0.06532953564126442
1093,drop_high_missing,random_forest,0,0.06519701694774122
1134,drop_high_missing,random_forest,0,0.06515841104841813
862,drop_high_missing,random_forest,0,0.06457859613824636
1097,drop_high_missing,random_forest,0,0.0639989565946285
1354,drop_high_missing,random_forest,0,0.0639380544774601
1138,drop_high_missing,random_forest,0,0.06385100913593783
1219,drop_high_missing,random_forest,0,0.06382062138011801
1453,drop_high_missing,random_forest,0,0.06375144628510339
1385,drop_high_missing,random_forest,0,0.0633706834869572
1396,drop_high_missing,random_forest,0,0.06335907235306187
828,drop_high_missing,random_forest,0,0.062416594162319414
699,drop_high_missing,random_forest,0,0.062155479700777866
531,drop_high_missing,random_forest,0,0.06211933275847249
337,drop_high_missing,random_forest,0,0.06202183908142331
1498,drop_high_missing,random_forest,0,0.06164998156971975
524,drop_high_missing,random_forest,0,0.06103375671928453
1213,drop_high_missing,random_forest,0,0.06099216517010934
893,drop_high_missing,random_forest,0,0.06076299633086244
839,drop_high_missing,random_forest,0,0.060743903844926
573,drop_high_missing,random_forest,0,0.06070247085506688
1351,drop_high_missing,random_forest,0,0.0606938765553397
1038,drop_high_missing,random_forest,0,0.06037224746740079
1482,drop_high_missing,random_forest,0,0.060336568702658584
1247,drop_high_missing,random_forest,0,0.06030844749879187
706,drop_high_missing,random_forest,0,0.06023378378590739
1198,drop_high_missing,random_forest,0,0.060111416512441666
1543,drop_high_missing,random_forest,0,0.06009566140696732
496,drop_high_missing,random_forest,0,0.05999791983040414
1565,drop_high_missing,random_forest,0,0.059818330865348594
1069,drop_high_missing,random_forest,0,0.05952873178173143
352,drop_high_missing,random_forest,0,0.05876417923178373
388,drop_high_missing,random_forest,0,0.05861141878872063
855,drop_high_missing,random_forest,0,0.05852578961821133
1073,drop_high_missing,random_forest,0,0.05849797425440133
840,drop_high_missing,random_forest,0,0.05848749397238149
748,drop_high_missing,random_forest,0,0.05796926055162082
708,drop_high_missing,random_forest,0,0.0579599792072161
1370,drop_high_missing,random_forest,0,0.05778866853527776
1142,drop_high_missing,random_forest,0,0.05777379466786504
1123,drop_high_missing,random_forest,0,0.05771455385642311
1155,drop_high_missing,random_forest,0,0.05770941238891481
989,drop_high_missing,random_forest,0,0.057593301826191115
832,drop_high_missing,random_forest,0,0.05757747659634337
722,drop_high_missing,random_forest,0,0.05708080317180664
971,drop_high_missing,random_forest,0,0.05687462770259117
674,drop_high_missing,random_forest,0,0.05670393921023623
549,drop_high_missing,random_forest,0,0.056686501777592734
726,drop_high_missing,random_forest,0,0.05642102066776762
1161,drop_high_missing,random_forest,0,0.055810445814561564
1037,drop_high_missing,random_forest,0,0.05578874436964029
557,drop_high_missing,random_forest,0,0.05533263590435334
887,drop_high_missing,random_forest,0,0.05506825332323392
909,drop_high_missing,random_forest,0,0.05503670488787959
604,drop_high_missing,random_forest,0,0.05501025233764533
725,drop_high_missing,random_forest,0,0.054758634124669046
691,drop_high_missing,random_forest,0,0.05465025781590984
584,drop_high_missing,random_forest,0,0.054618692787249054
624,drop_high_missing,random_forest,0,0.05460312484901584
1011,drop_high_missing,random_forest,0,0.054528300477974925
1352,drop_high_missing,random_forest,0,0.05435188912003658
1563,drop_high_missing,random_forest,0,0.05409814567259641
837,drop_high_missing,random_forest,0,0.05403915790655911
1486,drop_high_missing,random_forest,0,0.05378895084401318
537,drop_high_missing,random_forest,0,0.05370726525051147
1442,drop_high_missing,random_forest,0,0.0536601561928582
512,drop_high_missing,random_forest,0,0.05363921347929588
1148,drop_high_missing,random_forest,0,0.05358621080892023
1432,drop_high_missing,random_forest,0,0.053554463763692446
1089,drop_high_missing,random_forest,0,0.05355245279201224
1140,drop_high_missing,random_forest,0,0.053474312744272855
818,drop_high_missing,random_forest,0,0.05344880512864844
861,drop_high_missing,random_forest,0,0.05331611045700371
1437,drop_high_missing,random_forest,0,0.05268161127703151
693,drop_high_missing,random_forest,0,0.052419287797227564
973,drop_high_missing,random_forest,0,0.052142460958059286
1117,drop_high_missing,random_forest,0,0.05208913247603103
1005,drop_high_missing,random_forest,0,0.051899740344142804
959,drop_high_missing,random_forest,0,0.051725198098966835
454,drop_high_missing,random_forest,0,0.051618678777627595
527,drop_high_missing,random_forest,0,0.05158326262137857
1336,drop_high_missing,random_forest,0,0.051491812101417594
817,drop_high_missing,random_forest,0,0.05124524227213398
1317,drop_high_missing,random_forest,0,0.05121487851828208
1032,drop_high_missing,random_forest,0,0.05110430848549811
1526,drop_high_missing,random_forest,0,0.05035537716961546
1433,drop_high_missing,random_forest,0,0.05029590228079602
666,drop_high_missing,random_forest,0,0.05013245081330316
640,drop_high_missing,random_forest,0,0.049924545889010206
1528,drop_high_missing,random_forest,0,0.049700405299564994
1424,drop_high_missing,random_forest,0,0.0494275450682903
1405,drop_high_missing,random_forest,0,0.04941781051504485
1049,drop_high_missing,random_forest,0,0.04926044588206753
1472,drop_high_missing,random_forest,0,0.048931331103875896
1048,drop_high_missing,random_forest,0,0.048676212693497936
1122,drop_high_missing,random_forest,0,0.048642376452878444
873,drop_high_missing,random_forest,0,0.04833075514770267
1314,drop_high_missing,random_forest,0,0.048228678649490826
792,drop_high_missing,random_forest,0,0.04815038882186826
658,drop_high_missing,random_forest,0,0.04783562392033524
628,drop_high_missing,random_forest,0,0.047277043094411136
629,drop_high_missing,random_forest,0,0.04725377537096443
1441,drop_high_missing,random_forest,0,0.04662251065467546
621,drop_high_missing,random_forest,0,0.046240176354647285
1477,drop_high_missing,random_forest,0,0.04579778579564155
1466,drop_high_missing,random_forest,0,0.04569445847556696
455,drop_high_missing,random_forest,0,0.045612317340608576
912,drop_high_missing,random_forest,0,0.045541567086861995
1439,drop_high_missing,random_forest,0,0.04503707596747025
1478,drop_high_missing,random_forest,0,0.04495033656914627
902,drop_high_missing,random_forest,0,0.04491924423363756
1529,drop_high_missing,random_forest,0,0.04470748126559145
822,drop_high_missing,random_forest,0,0.04465280367370516
967,drop_high_missing,random_forest,0,0.04400907013747259
1541,drop_high_missing,random_forest,0,0.04398180643235002
921,drop_high_missing,random_forest,0,0.04370273326607544
723,drop_high_missing,random_forest,0,0.04342937804847009
1407,drop_high_missing,random_forest,0,0.043397228369861686
1287,drop_high_missing,random_forest,0,0.04336489416641589
1368,drop_high_missing,random_forest,0,0.04336236039933368
956,drop_high_missing,random_forest,0,0.043073613805522735
987,drop_high_missing,random_forest,0,0.042364345967307454
1070,drop_high_missing,random_forest,0,0.04189049234172702
860,drop_high_missing,random_forest,0,0.041215568524335264
816,drop_high_missing,random_forest,0,0.04120392398116946
1540,drop_high_missing,random_forest,0,0.040592494849848976
894,drop_high_missing,random_forest,0,0.0405556530467394
559,drop_high_missing,random_forest,0,0.0403649203808628
1448,drop_high_missing,random_forest,0,0.04009459100200002
1476,drop_high_missing,random_forest,0,0.03979585867844643
1003,drop_high_missing,random_forest,0,0.038112389606054765
1411,drop_high_missing,random_forest,0,0.03799087044138341
865,drop_high_missing,random_forest,0,0.03773099216892944
1491,drop_high_missing,random_forest,0,0.03768538765639798
1310,drop_high_missing,random_forest,0,0.0370903444533506
615,drop_high_missing,random_forest,0,0.036837403335229654
946,drop_high_missing,random_forest,0,0.03675255321489332
1098,drop_high_missing,random_forest,0,0.0363583300907311
930,drop_high_missing,random_forest,0,0.03625348748571531
714,drop_high_missing,random_forest,0,0.03624337217510929
712,drop_high_missing,random_forest,0,0.035753221723764154
872,drop_high_missing,random_forest,0,0.0356977001929615
646,drop_high_missing,random_forest,0,0.03553384968020777
907,drop_high_missing,random_forest,0,0.035094185926589506
811,drop_high_missing,random_forest,0,0.034694906210669146
1474,drop_high_missing,random_forest,0,0.034498564860683034
1495,drop_high_missing,random_forest,0,0.03310733651197266
1384,drop_high_missing,random_forest,0,0.03308329472788679
1004,drop_high_missing,random_forest,0,0.03245608983642203
932,drop_high_missing,random_forest,0,0.032177532382647665
1197,drop_high_missing,random_forest,0,0.03152237229049785
1129,drop_high_missing,random_forest,0,0.03136016087333338
876,drop_high_missing,random_forest,0,0.031111366164849604
936,drop_high_missing,random_forest,0,0.030075667477867385
553,drop_high_missing,random_forest,0,0.0281647979793336
756,drop_high_missing,random_forest,0,0.02602696692011276
850,drop_high_missing,random_forest,0,0.02576460024579996
1537,drop_high_missing,random_forest,0,0.025752388995649068
730,drop_high_missing,random_forest,0,0.02420014668157406
1057,drop_high_missing,random_forest,0,0.022902589958738617
1421,drop_high_missing,random_forest,0,0.018303685797402356
